pet_id,organization_id,name,breed,age,colors,size,gender,spayed_neutered,house_trained,shots_current,pet_url,description,listed_on,pet_status
48552615,187,NicNic,Collie,Adult,None,Medium,Female,1,1,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48552615/1/?bust=1597606341&width=450,You can fill out an adoption application online on our official website.  Hi! My name is NicNic and I am...,2020-07-21 17:12:35+00:00,adopted
48551193,188,Noah,"Labrador Retriever, Anatolian Shepherd",Young,"White / Cream, Yellow / Tan / Blond / Fawn",Medium,Male,1,1,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48551193/4/crop/?bust=1595448496&width=450,"Noah is available for adoption to Texas residents only.   Noah is a mixed breed boy who is around 42 pounds,...",2020-07-21 15:49:42+00:00,adopted
48550805,189,Nyssa,Pit Bull Terrier,Adult,"Black, White / Cream",Large,Female,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550805/2/?bust=1595343941&width=450,"All of our dogs are spayed or neutered, given a rabies vaccine (if old enough), distemper/parvo/bordetella vaccines, heartworm tested (if...",2020-07-21 15:06:52+00:00,adoptable
48555304,190,Forrest,Labrador Retriever,Young,None,Medium,Male,1,1,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48555304/1/?bust=1595363933&width=450,Hi my name is Forrest. I am about 1 years old.  I love everyone and everything.  I am an energetic...,2020-07-21 20:42:00+00:00,adopted
48550940,191,Aubry,Labrador Retriever,Adult,None,Large,Female,1,1,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550940/1/?bust=1597339393&width=450,You can fill out an adoption application online on our official website. Name: Aubry DOB: 05/19/2014 Weight: 65 lbs Adoption...,2020-07-21 15:12:08+00:00,adoptable
48551202,192,Moonie & Sara (bonded pair),Mastiff,Adult,None,Extra Large,Female,1,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48551202/4/?bust=1595346281&width=450,"BONDED pair of Mastiff mixes, 4 yr old pair of sisters. Moonie, the larger girl, has not been spayed and...",2020-07-21 15:46:04+00:00,adoptable
48550690,193,Koda,"Airedale Terrier, Rottweiler",Adult,None,Large,Male,0,1,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550690/1/?bust=1597093820&width=450,Koda is a dog that needs a home since his family is unable to take them where they are moving.Please...,2020-07-21 14:50:08+00:00,adoptable
48554283,194,Sam,Terrier,Young,"Black, Brown / Chocolate",Small,Male,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554283/1/?bust=1595358512&width=450,Sam is a 1 year old Terrier mix rescued from a high kill shelter in Georgia.,2020-07-21 19:10:23+00:00,adopted
48551081,195,Mimi,Yorkshire Terrier,Senior,None,Small,Female,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48551081/1/?bust=1597375393&width=450,"Rescue date 6/30/2020 Meet Miss MIMI, a precious little PUREBRED YORKIE. Most people would find it hard to believe that...",2020-07-21 15:29:00+00:00,adoptable
48550385,196,Reba,Rottweiler,Adult,"Black, Yellow / Tan / Blond / Fawn",Medium,Female,1,1,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550385/1/crop/?bust=1595340409&width=450,"Reba is a 50lb, 8 year old female Rottweiler. She is dog friendly and walks well on-leash. Reba rides great...",2020-07-21 14:07:49+00:00,adoptable
48549761,197,Rusty,"Labrador Retriever, Rhodesian Ridgeback",Baby,Red / Chestnut / Orange,Medium,Male,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549761/1/?bust=1595334691&width=450,NOTE:  The mailbox petfinder sends the &quot;Ask About&quot; email inquiries to is not as closely monitored as the email address...,2020-07-21 12:32:51+00:00,adopted
48552984,198,Chip,Treeing Walker Coonhound,Adult,"Tricolor (Brown, Black, & White)",Large,Male,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48552984/2/?bust=1595517344&width=450,"If you would like to meet me,  please go to AlexandriaAnimals.org/Adopt-By-Appointment to get more information and to schedule a time...",2020-07-21 17:49:37+00:00,adopted
48554016,199,Triton,"Terrier, Retriever",Adult,Brindle,Medium,Male,1,1,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554016/1/?bust=1595357677&width=450,Triton has the ability with training to be an excellent therapy dog for nursing home or school age kids. Triton...,2020-07-21 18:58:05+00:00,adopted
48553229,200,Pippa,Retriever,Baby,"Apricot / Beige, White / Cream",Medium,Female,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48553229/1/?bust=1595354413&width=450,"Pippa is approx. 7mo old and a lab mix, around 40lb. She will be ready to travel to New England...",2020-07-21 18:00:47+00:00,adopted
48554446,201,Shepherd,"Labrador Retriever, Shepherd",Baby,None,Medium,Male,0,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554446/1/?bust=1597668440&width=450,You can fill out an adoption application online on our official website.Meet Shep - an adorable Shepherd Mix puppy. Shep...,2020-07-21 19:15:08+00:00,adopted
48550956,202,Daisy,"Terrier, Pit Bull Terrier",Adult,None,Large,Female,1,1,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550956/1/?bust=1597368323&width=450,You can fill out an adoption application online on our official website.Pit Bull-type dog | 3-1/2 years old | 60...,2020-07-21 15:13:17+00:00,adopted
48553100,203,SALVADORE,Pit Bull Terrier,Adult,None,Medium,Male,1,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48553100/1/?bust=1597619132&width=450,None,2020-07-21 17:51:12+00:00,adoptable
48554780,204,Grasshopper,Terrier,Adult,"White / Cream, Yellow / Tan / Blond / Fawn",Medium,Female,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554780/1/?bust=1595361400&width=450,",Due to COVID-19, all adoptions will be by appointment only. To adopt, complete our online adoption application and an Adoption...",2020-07-21 19:58:57+00:00,adopted
48555200,205,Binky-ADOPTED 8/7/20; see his look-a-likes,"Spaniel, Chihuahua",Baby,None,Small,Male,1,1,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48555200/1/?bust=1597462783&width=450,"Binky is a calm, yet cuddly pup who loves to be around others whether they are playing or simply enjoying...",2020-07-21 20:27:50+00:00,adoptable
48553854,206,Fez,Terrier,Baby,Brindle,Small,Male,0,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48553854/1/?bust=1595357133&width=450,Born approx 5/26/20 to mom Donna.  Waiting on DNA results   Please visit www.handsheartspaws.org for an adoption application  All of our...,2020-07-21 18:46:03+00:00,adoptable
48553442,207,Abalone,Pit Bull Terrier,Adult,"White / Cream, Yellow / Tan / Blond / Fawn",Medium,Female,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48553442/1/?bust=1595355288&width=450,Pit Bull mix – Tan &amp; White; Female; 2 years; 40 pounds Hi! My name is ABALONE. My caretakers at...,2020-07-21 18:15:11+00:00,adoptable
48554893,208,Dobie,Mixed Breed,Young,None,Medium,Male,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554893/1/?bust=1597595985&width=450,Dobie is a new arrival to the shelter and with his sweet demeanor we know he won&amp;#39;t be here long!...,2020-07-21 19:57:29+00:00,adopted
48549608,209,Suki,Chihuahua,Adult,None,Small,Female,0,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549608/1/?bust=1597312485&width=450,Animal Profile: Suki is an estimated 2-year-old 7 lb female Chihuahua who arrived in Seattle on 7/5 from California. The...,2020-07-21 11:05:27+00:00,adoptable
48554190,210,Taffy,"Chocolate Labrador Retriever, Hound",Young,Brown / Chocolate,Medium,Female,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554190/2/?bust=1595357981&width=450,"Meet Taffy! Taffy is a 5 month old puppy, lab/hound mix with beautiful light eyes. Taffy is in a foster...",2020-07-21 19:55:12+00:00,adopted
48552802,211,Serena,Terrier,Baby,Black,Small,Female,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48552802/1/?bust=1595353026&width=450,AVAILABLE FOR PICK UP 7/28/2020 **** APPROVED APPLICATION AND $100.00 DEPOSIT REQUIRED TO HOLD YOUR PUPPY UNTIL PICK UP DATE****...,2020-07-21 17:38:39+00:00,adopted
48550995,212,Dazzle,Rat Terrier,Senior,None,Medium,Female,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550995/1/?bust=1595344750&width=450,Dazzle is a 12 year old spayed female Rat Terrier mix. She is bonded with Razzle &amp; you can adopt...,2020-07-21 15:20:45+00:00,adopted
48550096,213,Gracie,"Yorkshire Terrier, Poodle",Adult,None,Small,Female,1,1,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48553217/3/?bust=1595354885&width=450,Looking for my forever home. Do you have any room for me?,2020-07-21 13:37:19+00:00,adopted
48553593,214,Lobster,Dachshund,Adult,Red / Chestnut / Orange,Small,Male,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48553593/1/?bust=1595356237&width=450,"Dachshund mix – Red Brown Male 1 1/2 years 17 1/2 pounds If interested in adopting Lobster, a link to...",2020-07-21 18:31:11+00:00,adopted
48551054,215,Tom,Labrador Retriever,Adult,None,Medium,Male,1,1,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48551054/2/?bust=1595345142&width=450,Apply at         http://caninehumane.org/adoption-application/  Tom is a 2 year old fun/loving black lab mix. He loves to lay around with you...,2020-07-21 15:26:02+00:00,adopted
48549937,216,MILO,"Labrador Retriever, Boxer",Baby,Brindle,Large,Male,0,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549937/1/?bust=1595337320&width=450,"MILO and his litter mates were born about May 23, 2020.   They are typical playful, curious pups, ready to learn...",2020-07-21 13:20:24+00:00,adopted
48553985,217,Daisy,"Staffordshire Bull Terrier, Pit Bull Terrier",Adult,"Tricolor (Brown, Black, & White)",Medium,Female,1,1,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48553985/1/?bust=1597672689&width=450,Courtesy Post  Daisy is almost 2 yrs old. Her family is going through a divorce and is unable to keep...,2020-07-21 18:47:01+00:00,adopted
48551111,218,Patsy,Dachshund,Senior,Merle (Blue),Small,Female,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48551111/1/?bust=1595345516&width=450,** COVID-19 UPDATES ARE AVAILABLE ON OUR WEBSITE AT https://westvalleyhumanesociety.org/COVID/ **  All dogs adopted from West Valley Humane Society are...,2020-07-21 15:32:04+00:00,adopted
48551541,219,Pepper,Hound,Adult,None,Medium,Male,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48551541/1/?bust=1597286010&width=450,Pepper! This hound guy is friendly and snuggly! He gets along with other dogs and kids. He loves to go...,2020-07-21 15:59:04+00:00,adoptable
48554743,220,Blackjack,"Terrier, Chihuahua",Baby,"Black, White / Cream",Medium,Female,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554743/1/?bust=1595361426&width=450,"Meet our lucky lady, Blackjack!  This silly girl is your typical playful puppy-always chasing her foster friends around or hopping...",2020-07-21 19:58:51+00:00,adoptable
48555386,221,Cooper,"Great Pyrenees, Australian Cattle Dog / Blue Heeler",Adult,None,Large,Male,1,1,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48555386/1/?bust=1597850029&width=450,You can fill out an adoption application online on our official website.Hi I am Cooper! I am a very happy...,2020-07-21 20:45:52+00:00,adopted
48555410,222,Axel,German Shepherd Dog,Adult,None,Large,Male,1,1,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48555410/1/?bust=1597693517&width=450,"Hi my name is, Axel! I am a little over two-years-old and I&amp;#39;m a German Shepherd mix. I was rescued...",2020-07-21 20:47:31+00:00,adopted
48553194,223,Fancy Pants,"Chihuahua, Yorkshire Terrier",Adult,Red / Chestnut / Orange,Small,Female,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48553194/1/?bust=1595354159&width=450,Fancy is a 2 year old chihuahua/yorkie mix  who came to Woodstock after her owner passed away. She is a...,2020-07-21 18:01:14+00:00,adopted
48549960,224,#NAME?,Bullmastiff,Senior,Brindle,Large,Female,1,1,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549960/3/?bust=1595338642&width=450,"Fergie in Maine!  ADOPTED!  Attention Bullmastiff fans!  7-year-old Fergie is a sweet and smart love bug. She is, currently on...",2020-07-21 13:38:25+00:00,adopted
48554714,225,Lefty,"German Shepherd Dog, Shar-Pei",Young,None,Medium,Male,1,1,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554714/1/?bust=1597685488&width=450,"Lefty is a very affectionate, loyal, playful German Shepard mix who is 6 years old. Lefty had a tough start...",2020-07-21 19:45:44+00:00,adoptable
48551516,226,Buddy (Great Family Dog),Hound,Young,"Red / Chestnut / Orange, White / Cream",Large,Male,1,1,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48551516/1/?bust=1595347050&width=450,"Buddy is a wonderful, 2.5 year old, about 65 lb boy, who is good in all situations. He loves people...",2020-07-21 15:59:40+00:00,adopted
48551146,227,Charlie,Mixed Breed,Adult,Brown / Chocolate,Medium,Male,0,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48551146/1/?bust=1597279531&width=450,None,2020-07-21 15:35:15+00:00,adoptable
48550757,228,Sabrina,"Shepherd, Retriever",Young,"Black, White / Cream",Medium,Female,0,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550757/1/?bust=1595344044&width=450,NOTES FROM THE FOSTER FAMILY:   ESTIMATED DOB: 7-02-2019  Upcoming Tails from the Heart Meet and Greet events. CANCELED For an...,2020-07-21 15:08:43+00:00,adopted
48553878,229,Hershey,Mixed Breed,Senior,Brindle,Large,Female,0,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48553878/1/?bust=1597690701&width=450,"Intake Type: (7/11) Owner Surrender   Medical Observation: (7/11) PE: NSF, BAR  Behavior Observation: (7/12) Volunteer Eval - Easy to leash/social....",2020-07-21 18:45:16+00:00,adoptable
48549649,230,Everly,Cattle Dog,Young,None,Medium,Female,0,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549649/1/?bust=1595330318&width=450,Everly is around a year and a half old. She was quite shy when she came to us and seems...,2020-07-21 11:21:52+00:00,adopted
48553182,231,Jetta,"Spaniel, Retriever",Baby,Black,Medium,Female,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48553182/1/?bust=1595353932&width=450,"Jetta is approx. 6mo old and a spaniel/retriever mix, around 25lb. She will be ready to travel to New England...",2020-07-21 17:52:36+00:00,adopted
48555406,232,Pixar #3f,Terrier,Baby,"Tricolor (Brown, Black, & White)",Medium,Female,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48555406/1/?bust=1595364611&width=450,None,2020-07-21 20:50:58+00:00,adopted
48555056,233,RANSOM,Pit Bull Terrier,Young,None,Large,Male,1,1,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48555056/1/?bust=1595362082&width=450,RANSOM - what a hunk of love!  He is approximately 2 years old.  He is crate trained and potty trained...,2020-07-21 20:09:25+00:00,adopted
48555113,234,Colt,Cattle Dog,Baby,"Gray / Blue / Silver, Merle (Blue)",Medium,Male,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48555113/4/?bust=1597247778&width=450,None,2020-07-21 20:17:10+00:00,adoptable
48553497,235,Current,"Labrador Retriever, Shepherd",Young,Black,Medium,Male,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48553497/1/?bust=1595355553&width=450,Labrador / Beagle mix – Black Male 6 months 29 pounds Rancho Coastal Humane Society remains temporarily closed to the...,2020-07-21 18:19:39+00:00,adopted
48555282,236,Winston,Australian Cattle Dog / Blue Heeler,Baby,"Brown / Chocolate, White / Cream",Medium,Male,0,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48555282/2/?bust=1595363781&width=450,Winston is a very distinguished looking young man who is ready to move out of living in a cage in...,2020-07-21 20:39:57+00:00,adoptable
48555328,237,MAX,Mixed Breed,Adult,"Black, Yellow / Tan / Blond / Fawn",Medium,Male,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48555328/1/?bust=1595364149&width=450,What an incredible cutie! We don&#039;t have to tell you that Max is a truly sweet dog -- you can...,2020-07-21 20:43:08+00:00,adopted
48550203,238,MOLLY,English Bulldog,Adult,"Apricot / Beige, Bicolor",Medium,Female,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550203/1/?bust=1595339343&width=450,"88618 1-2 YRS AVAILABLE - 7/28 Services included with the $60 adoption fee: Spay or neuter, surgery related pain medications,...",2020-07-21 13:49:25+00:00,adopted
48550653,239,Crawford,"Coonhound, Mixed Breed",Adult,"Brindle, Brown / Chocolate",Medium,Male,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550653/1/?bust=1597431356&width=450,None,2020-07-21 14:45:07+00:00,adoptable
48555451,240,LUCAS,"Patterdale Terrier / Fell Terrier, Mixed Breed",Adult,None,Medium,Male,1,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48555451/1/?bust=1597709228&width=450,None,2020-07-21 20:51:44+00:00,adoptable
48551042,241,Annie,Akbash,Young,None,Large,Female,1,1,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48551042/1/?bust=1597337089&width=450,You can fill out an adoption application online on our official website.Annie was pregnant when she was dumped in a...,2020-07-21 15:23:21+00:00,adoptable
48551107,242,SAWYER,American Bulldog,Adult,None,Large,Male,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48551107/1/?bust=1597443194&width=450,"Handsome  SAWYER ACR17274 is a male, white American Bulldog mix; weighing in at about 70 lbs and 3-4 years old....",2020-07-21 15:30:27+00:00,adopted
48550346,243,2006-0617 Skye,Pit Bull Terrier,Adult,None,Large,Female,1,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550346/1/?bust=1597245414&width=450,"SKYE - 1-5 years old, 55 pounds, seems house trained, friendly, fun, silly, jumpy, playful, affectionate, not sure about other...",2020-07-21 13:55:39+00:00,adoptable
48551520,244,Suzie,Yorkshire Terrier,Adult,Yellow / Tan / Blond / Fawn,Small,Female,0,1,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48551520/1/?bust=1595347189&width=450,Suzie’s current foster informed us that she is a very loving lap dog who gets along well with other small...,2020-07-21 16:00:31+00:00,adopted
48554722,245,McTavish,Yorkshire Terrier,Adult,None,Small,Male,1,1,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554722/1/?bust=1597670533&width=450,You can fill out an adoption application online on our official website.  The adoption fee covers the cost of the...,2020-07-21 19:45:48+00:00,adopted
48554237,246,Birdie,Labrador Retriever,Baby,"Tricolor (Brown, Black, & White)",Medium,Female,0,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554237/1/?bust=1595358081&width=450,"Baby Birdie is a gorgeous little girl looking for her forever home, she will go home Weekend of August 8th",2020-07-21 19:03:11+00:00,adopted
48551035,247,Zsa Zsa Gabor,Pit Bull Terrier,Adult,"Black, White / Cream",Medium,Female,1,1,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48553217/3/?bust=1595354885&width=450,"PLEASE VISIT OUR WEBSITE AT WWW.PITRESCUE.ORG FOR INFORMATION ON OUR ORGANIZATION, ADOPTION POLICIES AND PROCESS, EDUCATIONAL INFORMATION, AND A FULL...",2020-07-21 15:26:25+00:00,adoptable
48552926,248,Duke* A171850,Catahoula Leopard Dog,Young,None,Medium,Male,1,1,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48552926/2/?bust=1595612171&width=450,VIP: Duke is a playful dog who is about 18 months of age. He is house trained and crate trained...,2020-07-21 17:53:58+00:00,adopted
48553264,249,Brownie,Mixed Breed,Baby,"Brown / Chocolate, White / Cream",Large,Female,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48553264/1/?bust=1595354629&width=450,Meet Brownie! She is around 19 pounds and 14 weeks old. Very sweet but shy!  Interested in this sweet dog?...,2020-07-21 18:05:14+00:00,adopted
48551259,250,Marshall 6D36,Mixed Breed,Senior,Red / Chestnut / Orange,Medium,Male,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48551259/1/?bust=1597424487&width=450,How I Got Here: - Columbus Animal Care &amp;amp; Control  Academics: - Sit  Recess: - Lounging indoors with my human...,2020-07-21 15:50:20+00:00,adoptable
48549844,251,HOTCH,Mixed Breed,Adult,None,Medium,Male,1,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549844/1/?bust=1597334284&width=450,Meet Hotch! This 7 year old dreamboat is just about perfect according to his foster. His is a mellow dog...,2020-07-21 12:50:46+00:00,adoptable
48553819,252,Hayley,Labrador Retriever,Baby,Black,Medium,Female,0,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48553819/3/?bust=1595728102&width=450,Hayley is a 4 to 6 month old female Lab mix.  She has super long legs but is going to...,2020-07-21 18:47:13+00:00,adopted
48552567,253,Found! Male Stray,Shepherd,Adult,"Tricolor (Brown, Black, & White)",Medium,Male,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48552567/1/?bust=1595351291&width=450,"Male unaltered stray found on Rt. 45 near Arden Nollville Rd.  He didn&#039;t have a collar or any tags, but...",2020-07-21 17:08:41+00:00,adopted
48554149,254,Lulu (Best Dog Ever),Terrier,Young,"Brindle, White / Cream",Medium,Female,1,1,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554149/1/?bust=1597168959&width=450,"Lulu is the best dog ever. You just can&#039;t go wrong with this wonderful, sweet, friendly, social, well mannered girl....",2020-07-21 18:53:19+00:00,adoptable
48553399,255,Bragg,Pointer,Adult,"White / Cream, Yellow / Tan / Blond / Fawn",Medium,Male,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48553399/1/?bust=1595354920&width=450,"Bragg is only 2 years old.  Adoption fee is 125.00 which includes spay, vaccines, and microchip www.JARMission.org 843-726-7799",2020-07-21 18:12:30+00:00,adopted
48553663,256,Larry,Labrador Retriever,Baby,Yellow / Tan / Blond / Fawn,Medium,Male,0,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48553663/1/?bust=1595356650&width=450,Larry is a 12-14 week old male Lab mix in search of his furever home.  He is a very sweet...,2020-07-21 18:39:56+00:00,adopted
48552971,257,George,"Retriever, Pit Bull Terrier",Adult,Black,Large,Male,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48552971/1/?bust=1595354046&width=450,None,2020-07-21 17:54:35+00:00,adopted
48552588,258,Roy curtesy post,American Bulldog,Adult,None,Large,Male,1,1,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48552588/1/?bust=1595351430&width=450,This happy go lucky furball is looking for furever  Older kids preferred  Loves the meows  He’s with a different rescue...,2020-07-21 17:13:35+00:00,adopted
48554276,259,Harley,Terrier,Adult,None,Small,Male,1,1,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554276/1/?bust=1595358205&width=450,Age: 5 years Weight: 19lbs Good with dogs? Yes small/calmer dogs Good with cats? Unknown Good with kids? No small...,2020-07-21 19:09:22+00:00,adoptable
48553419,260,Hope,"Labrador Retriever, Terrier",Adult,None,Large,Female,1,1,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48553419/1/?bust=1597600502&width=450,"You can fill out an adoption application online on our official website.Meet Hope, she is a sweet girl! Hope has...",2020-07-21 18:10:42+00:00,adopted
48552571,261,Norra,Spaniel,Young,None,Medium,Female,0,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48552571/1/?bust=1597683451&width=450,My foster mom is getting to know me a bit now and will update my bio after she knows me...,2020-07-21 17:07:43+00:00,adopted
48552967,262,Gisella,Australian Cattle Dog / Blue Heeler,Baby,None,Medium,Female,0,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48552967/1/?bust=1595353554&width=450,Gisella is a precious 8-week old Australian Cattle Dog mix. She&#039;s playful &amp; loves attention! She&#039;s full of fun puppy...,2020-07-21 17:46:30+00:00,adopted
48551536,263,Dalton,Pit Bull Terrier,Baby,None,Medium,Male,0,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48551536/1/?bust=1597280031&width=450,You can fill out an adoption application online on our official website.Adoption fee is $300. Apply at www.straypawsrescue.com,2020-07-21 15:58:29+00:00,adopted
48549690,264,Dublin,Husky,Baby,None,Medium,Female,0,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549690/1/?bust=1597340404&width=450,You can fill out an adoption application online on our official website. Introducing Dublin! Dublin is a female Husky mix...,2020-07-21 11:52:23+00:00,adopted
48555349,265,Rosco,"Labrador Retriever, Shepherd",Baby,"White / Cream, Yellow / Tan / Blond / Fawn",Medium,Male,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48555349/1/?bust=1595364943&width=450,Please submit applications at www.sophiedogrescue.org - read entire description to see if this dog is for you.   Meet Rosco!  A...,2020-07-21 20:43:53+00:00,adopted
48552930,266,Twisted Sister,Collie,Baby,None,Medium,Female,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48552930/1/?bust=1597606403&width=450,"You can fill out an adoption application online on our official website. We love rock and roll, put another dime...",2020-07-21 17:43:10+00:00,adopted
48550219,267,Hoover,Treeing Walker Coonhound,Baby,"Tricolor (Brown, Black, & White)",Small,Male,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550219/2/?bust=1595339599&width=450,"Birthday: 3/18/2020 Pet ID: 125865  If you have any questions about our adoptable pets, we can be reached by phone...",2020-07-21 13:53:32+00:00,adopted
48553966,268,Sweets,American Staffordshire Terrier,Adult,White / Cream,Large,Female,1,1,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48553966/1/?bust=1597710164&width=450,"Meet Sweets, an 11 year old Pit mix. She is a sweet and loving dog who is good with other...",2020-07-21 18:46:49+00:00,adoptable
48549604,269,Tinsley,Retriever,Baby,None,Medium,Female,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549604/1/?bust=1597265781&width=450,"Tinsley is a lovely Retriever mix of 4 to 5 months, and, although she weighs 20 to 25 pounds now,...",2020-07-21 11:05:05+00:00,adopted
48550864,270,Kodiak~Adopted!!,"Terrier, Collie",Baby,None,Large,Male,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550864/1/?bust=1595344084&width=450,None,2020-07-21 15:08:19+00:00,adoptable
48553161,271,COOK,Pit Bull Terrier,Adult,None,Large,Male,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48553161/1/?bust=1597529019&width=450,None,2020-07-21 17:51:22+00:00,adoptable
48549995,272,Cassie - ADOPTION PENDING,"Black Mouth Cur, Labrador Retriever",Young,"Black, Yellow / Tan / Blond / Fawn",Medium,Female,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549995/1/?bust=1595338435&width=450,Cassie could be that dream come true pup for a family or retirees who love spending their time with a...,2020-07-21 13:36:04+00:00,adopted
48554427,273,Georgina-pending,"Terrier, Hound",Baby,"Black, White / Cream",Medium,Female,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554427/3/?bust=1595510423&width=450,DOB: 2/27/20 Georgina is an easy going puppy who enjoys playing with her foster brothers but also is content taking...,2020-07-21 19:14:50+00:00,adopted
